UOLL4,2006-04-04,15.23676,16.08324,15.23676,16.08324,140500,0
UOLL4,2006-04-05,16.08324,16.08324,15.56539,15.78448,264400,0
UOLL4,2006-04-06,15.53552,15.6351,15.27659,15.27659,285400,0
UOLL4,2006-04-07,15.43593,15.78448,15.13717,15.43593,726600,0
UOLL4,2006-04-10,15.47577,15.73469,14.83841,15.43593,562300,0
UOLL4,2006-04-11,15.23676,15.6351,14.938,15.03758,143600,0
UOLL4,2006-04-12,15.03758,15.08738,14.938,15.03758,450300,0
UOLL4,2006-04-13,14.94796,15.12721,14.83841,14.83841,834000,0
UOLL4,2006-04-17,14.83841,15.28655,14.83841,15.13717,298200,0
UOLL4,2006-04-18,15.43593,15.98366,15.33634,15.73469,2188600,0
UOLL4,2006-04-19,15.90399,16.41188,15.83428,16.13304,473400,0
UOLL4,2006-04-20,16.03345,16.38201,15.59527,16.32225,281300,0
UOLL4,2006-04-24,16.32225,16.32225,15.78448,15.92391,198900,0
UOLL4,2006-04-25,15.81436,15.82432,15.23676,15.23676,364300,0
UOLL4,2006-04-26,15.25667,15.62514,15.25667,15.27659,136100,0
UOLL4,2006-04-27,15.23676,15.33634,14.66911,14.78862,591700,0
UOLL4,2006-04-28,14.938,15.02763,14.6492,14.938,516600,0
UOLL4,2006-05-02,14.938,15.33634,14.83841,15.33634,336400,0
UOLL4,2006-05-03,15.33634,15.33634,15.13717,15.28655,112900,0
UOLL4,2006-05-04,15.32639,15.77453,15.23676,15.67494,192100,0
UOLL4,2006-05-05,15.67494,16.13304,15.6351,15.98366,307800,0
UOLL4,2006-05-08,15.84424,16.03345,15.23676,16.03345,299500,0
UOLL4,2006-05-09,16.08324,16.4318,15.73469,16.28242,506100,0
UOLL4,2006-05-10,16.33221,16.33221,15.45585,15.73469,195700,0
UOLL4,2006-05-11,15.92391,15.92391,14.84837,14.938,233300,0
UOLL4,2006-05-12,14.78862,14.83841,14.39027,14.48986,384600,0
UOLL4,2006-05-15,14.42015,14.44007,12.38858,12.84668,1066000,0
UOLL4,2006-05-16,13.14544,13.69316,13.09564,13.5637,366300,0
UOLL4,2006-05-17,13.69316,13.69316,12.79688,13.23507,82900,0
UOLL4,2006-05-18,13.24503,13.28486,12.79688,13.19523,127000,0
UOLL4,2006-05-19,13.30478,13.64337,12.89647,12.93631,93100,0
UOLL4,2006-05-22,12.89647,12.89647,11.85081,12.0699,119100,0
UOLL4,2006-05-23,12.24916,12.44833,11.45247,12.04999,253900,0
UOLL4,2006-05-24,11.76118,11.76118,10.72548,10.95453,920300,0
UOLL4,2006-05-25,11.39271,12.94627,11.25329,12.44833,678300,0
UOLL4,2006-05-26,12.80684,13.24503,12.44833,12.84668,165300,0
UOLL4,2006-05-29,12.74709,12.84668,12.43837,12.54792,13500,0
UOLL4,2006-05-30,12.43837,12.43837,11.85081,11.9504,143000,0
UOLL4,2006-05-31,11.85081,12.24916,11.85081,11.9504,262400,0
UOLL4,2006-06-01,11.85081,12.82676,11.85081,12.80684,138200,0
UOLL4,2006-06-02,12.84668,13.29482,12.84668,13.29482,198100,0
UOLL4,2006-06-05,13.04585,13.24503,12.74709,13.24503,342100,0
UOLL4,2006-06-06,13.19523,13.24503,12.6973,13.19523,327900,0
UOLL4,2006-06-07,13.04585,13.59358,12.59771,12.95622,105100,0
UOLL4,2006-06-08,12.6475,12.94627,12.44833,12.94627,87400,0
UOLL4,2006-06-09,13.23507,13.23507,12.6973,12.6973,33000,0
UOLL4,2006-06-12,12.59771,12.63755,12.29895,12.44833,75500,0
UOLL4,2006-06-13,12.33879,12.44833,11.60185,11.85081,165300,0
UOLL4,2006-06-14,11.9504,11.9504,10.70556,10.73544,285800,0
UOLL4,2006-06-16,11.45247,11.55205,10.85495,11.45247,641000,0
UOLL4,2006-06-19,11.6616,11.6616,11.40267,11.57197,83100,0
UOLL4,2006-06-20,11.45247,11.75123,11.45247,11.65164,161500,0
UOLL4,2006-06-21,11.60185,11.93048,11.60185,11.65164,245700,0
UOLL4,2006-06-22,11.60185,11.75123,11.60185,11.75123,13000,0
UOLL4,2006-06-23,11.75123,11.75123,11.36284,11.70143,40600,0
UOLL4,2006-06-26,11.70143,11.76118,11.50226,11.6118,101900,0
UOLL4,2006-06-27,11.55205,11.73131,11.25329,11.35288,28000,0
UOLL4,2006-06-28,11.35288,11.9504,11.35288,11.9504,219500,0
UOLL4,2006-06-29,11.94044,12.94627,11.94044,12.92635,398500,0
UOLL4,2006-06-30,12.99606,13.24503,12.24916,12.44833,282700,0
UOLL4,2006-07-03,12.44833,12.89647,12.2392,12.89647,82800,0
UOLL4,2006-07-04,12.84668,12.89647,12.54792,12.89647,52300,0
UOLL4,2006-07-05,12.44833,12.47821,12.19936,12.34874,65500,0
UOLL4,2006-07-06,12.39854,12.84668,12.39854,12.6973,14900,0
UOLL4,2006-07-07,12.6973,12.94627,12.49813,12.74709,108600,0
UOLL4,2006-07-10,12.79688,12.88651,12.6475,12.84668,88100,0
UOLL4,2006-07-11,12.6973,12.91639,12.59771,12.91639,30100,0
UOLL4,2006-07-12,12.90643,12.90643,12.6475,12.79688,20200,0
UOLL4,2006-07-13,12.6475,12.74709,12.34874,12.56783,18800,0
UOLL4,2006-07-14,12.6973,12.6973,12.34874,12.34874,8000,0
UOLL4,2006-07-17,12.29895,12.29895,11.75123,11.80102,108900,0
